planner,selected_score,selected_model_return,selected_true_return,samples_evaluated,first_action,selected_tail_gap,elite_model_error_mean,elite_pocket_mean,elite_disagreement_mean,elite_diversity,proposal_drift,proposal_std_mean,repair,config,seed,population,iterations,elite_fraction,optimal_true_return,regret
cem_repaired,6.46500677230944,6.563003762006564,6.563003762005398,768,1.0,1.1661782650662644e-12,3.933651626653045e-10,4.949603592406953e-13,0.058304175375236154,0.2507043557134197,1.7748974903705446,0.36352131578445857,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,4,0.1,7.803822402340721,1.2408186403353234
cem,6.704668317852559,6.704668317852559,-5.025806926518759,768,-0.9052882345893942,11.730475244371318,8.870997066412954,0.5624812293094795,1.4067866773647042,0.31145352900410406,1.2046048954580704,0.31145352900410406,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,4,0.2,7.803822402340721,12.829629328859479
cem_repaired,6.442078649728802,6.541857714722903,6.541857714721756,768,1.0,1.1475265182525618e-12,0.041690389562644335,0.0037746684961687807,0.09369076580661871,0.4998346195385597,1.5125630420669975,0.7247601983309115,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,4,0.2,7.803822402340721,1.2619646876189652
cem,8.505107494144406,8.505107494144406,-6.715653206129231,1152,-0.9776070067546208,15.220760700273637,14.795367295805354,0.8844745715582578,1.957926507212062,0.05467118095543823,1.2630237208969657,0.055497404927707425,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,6,0.05,7.803822402340721,14.519475608469952
cem_repaired,7.116863439190705,7.1988345174199395,7.1988345174190185,1152,0.9854612121784473,9.210410212290299e-13,2.617435157503678e-11,4.024594443781713e-15,0.03874078175585816,0.14895271046757913,1.7239852932328423,0.21598143017798976,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.05, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,6,0.05,7.803822402340721,0.6049878849217025
cem,8.073307198022633,8.073307198022633,-6.112740274168182,1152,-0.8860731245613841,14.186047472190815,13.923032097568338,0.8441032800842843,1.9132953924019334,0.09697029086654069,1.2145569568870036,0.09697029086654069,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,6,0.1,7.803822402340721,13.916562676508903
cem_repaired,6.856560135727369,6.931032236781749,6.931032236701657,1152,0.7441434494321097,8.009237717487849e-11,1.225815893235449e-10,8.068546376432817e-14,0.04563137990843262,0.209374452814364,1.7420374090269104,0.30359295658082774,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.1, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,6,0.1,7.803822402340721,0.8727901656390644
cem,7.8725450849749805,7.8725450849749805,-6.123678998905763,1152,-0.9933320269674768,13.996224083880744,11.972223709714767,0.7383117312789427,1.7456118102679288,0.18131760699455957,1.1991969600544525,0.18131760699455957,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,6,0.2,7.803822402340721,13.927501401246484
cem_repaired,6.442078649728802,6.541857714722903,6.541857714721756,1152,1.0,1.1475265182525618e-12,4.9737779946281186e-05,9.037851592182056e-06,0.06831752134398546,0.3681352457621223,1.6841790745566507,0.5337961063550773,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 192, 'elite_fraction': 0.2, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,192,6,0.2,7.803822402340721,1.2619646876189652
cem,5.334890556585945,5.334890556585945,-4.457649496766454,384,0.9651227708781083,9.792540053352399,4.943668400662057,0.3188134306322747,0.8003554559172665,0.6402515609555042,0.2471266698354627,0.6402515609555042,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,1,0.05,7.803822402340721,12.261471899107175
cem_repaired,4.9841116730626815,5.116665194239874,5.116665194148873,384,0.7313195702325768,9.100098452563543e-11,1.9405962923446016,0.1258902444941063,0.3581315931960529,0.6200217525342817,0.908152751627925,0.8990315411747084,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,1,0.05,7.803822402340721,2.687157208191848
cem,5.334890556585945,5.334890556585945,-4.457649496766454,384,0.9651227708781083,9.792540053352399,3.9364605482718074,0.25440771144761326,0.664281285041725,0.664769437533735,0.26273689787206633,0.664769437533735,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,1,0.1,7.803822402340721,12.261471899107175
cem_repaired,4.9841116730626815,5.116665194239874,5.116665194148873,384,0.7313195702325768,9.100098452563543e-11,2.937227257715539,0.190258756980618,0.5190717367635286,0.6616858477697343,0.5419494817776964,0.9594444792661148,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,1,0.1,7.803822402340721,2.687157208191848
cem,5.334890556585945,5.334890556585945,-4.457649496766454,384,0.9651227708781083,9.792540053352399,3.8437333249617898,0.2522432463820185,0.6628487795614837,0.6723164737161859,0.20242152322858672,0.6723164737161859,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,1,0.2,7.803822402340721,12.261471899107175
cem_repaired,4.9841116730626815,5.116665194239874,5.116665194148873,384,0.7313195702325768,9.100098452563543e-11,3.3139663543929174,0.21670984130888002,0.5795493505193756,0.6637229984185653,0.3160435412974093,0.9623983477069196,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 1, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,1,0.2,7.803822402340721,2.687157208191848
cem,5.537031317171604,5.537031317171604,-4.338178630575673,768,-0.45036326896715456,9.875209947747276,5.804605435959706,0.37266348309652414,0.9290371054639321,0.5693487185075254,0.5011282490852944,0.5693487185075254,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,2,0.05,7.803822402340721,12.142001032916394
cem_repaired,6.024154773784939,6.132090243085989,6.132090243072829,768,0.9217293828282568,1.3160139644696756e-11,1.6620542301337693e-06,1.2314640978296646e-07,0.07401146931870028,0.4346320839227776,1.6456907501641287,0.6302165216880276,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,2,0.05,7.803822402340721,1.6717321592678918
cem,6.13088492316158,6.13088492316158,6.130884923156606,768,0.9850835304408608,4.973799150320701e-12,4.096866063679925,0.2640858875184052,0.6777232118883549,0.6192714320790671,0.3042175006901798,0.6192714320790671,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,2,0.1,7.803822402340721,1.6729374791841147
cem_repaired,4.9841116730626815,5.116665194239874,5.116665194148873,768,0.7313195702325768,9.100098452563543e-11,0.7974952362983913,0.05230170783329887,0.20466483325863313,0.6094803127798913,1.2398984131060728,0.8837464535308424,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,2,0.1,7.803822402340721,2.687157208191848
cem,5.623279393204856,5.623279393204856,-4.375999752984134,768,-0.3641444394013259,9.99927914618899,4.708478486845676,0.30830305539791075,0.7867125521471068,0.6057736412673304,0.44183544498010485,0.6057736412673304,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,2,0.2,7.803822402340721,12.179822155324855
cem_repaired,4.9841116730626815,5.116665194239874,5.116665194148873,768,0.7313195702325768,9.100098452563543e-11,2.1776254079719077,0.141719239455354,0.41268122369820304,0.7091288694482838,0.5521946244788678,1.0282368607000114,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 2, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,2,0.2,7.803822402340721,2.687157208191848
cem,7.640891668756725,7.640891668756725,-5.842500303038275,1536,-0.45115685505535513,13.483391971795001,10.47066183149487,0.6523400679816003,1.6103202781063861,0.2746910605068133,1.1752500797779368,0.2746910605068133,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,4,0.05,7.803822402340721,13.646322705378996
cem_repaired,6.72048910155162,6.810975174782315,6.810975174770638,1536,0.9245084490470786,1.1676881683797546e-11,2.270051169261933e-09,5.260236991272156e-12,0.04917673253415756,0.2525979638525166,1.6775579035401953,0.36626704758614903,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,4,0.05,7.803822402340721,0.992847227570083
cem,6.13088492316158,6.13088492316158,6.130884923156606,1536,0.9850835304408608,4.973799150320701e-12,7.399097364982418,0.4782785756301072,1.1798972277849222,0.4119349864696217,1.0041937101099392,0.4119349864696217,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,4,0.1,7.803822402340721,1.6729374791841147
cem_repaired,6.608386852876669,6.701870028416307,6.701870028404921,1536,0.9297356202749772,1.1386447340555605e-11,0.0005486985651583217,8.424675829688514e-05,0.06261378384020187,0.3417531776062992,1.6954420949751479,0.49554210752913375,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,4,0.1,7.803822402340721,1.1019523739358004
cem,6.810472181695954,6.810472181695954,-4.472070776973261,1536,-0.45248976988975975,11.282542958669215,8.09990244472625,0.5211261728357124,1.293983590982735,0.3763400038145785,1.0813581451016443,0.3763400038145785,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,4,0.2,7.803822402340721,12.275893179313982
cem_repaired,6.760280931708338,6.856378038069898,6.856378038066692,1536,1.0,3.205435916697752e-12,0.11062529283606871,0.008630619009881844,0.10776202923888824,0.5245034787864926,1.4303502085674316,0.7605300442404141,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 4, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,4,0.2,7.803822402340721,0.9474443642740287
cem,8.108082665669649,8.108082665669649,-6.48767266508689,2304,-0.8873131963024152,14.595755330756539,13.853258166128438,0.8308012917420692,1.8806717972452311,0.09647904681556924,1.1713304998167493,0.09647904681556924,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,6,0.05,7.803822402340721,14.291495067427611
cem_repaired,7.146719094505171,7.228233155687654,7.228233155683596,2304,1.0,4.058087199609872e-12,6.402891550294498e-11,1.7818698606859856e-14,0.040947349623119134,0.16490900101040895,1.6994674950301418,0.23911805146509293,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.05, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,6,0.05,7.803822402340721,0.5755892466571249
cem,7.535853100523271,7.535853100523271,-5.736352813617688,2304,-0.4833065607724339,13.272205914140958,11.665596229551305,0.713980297084512,1.7166729747377434,0.19371326895504284,1.1648176316073153,0.19371326895504284,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,6,0.1,7.803822402340721,13.54017521595841
cem_repaired,6.839218359761739,6.924031682622721,6.924031682597053,2304,0.8910569498125176,2.566835632933362e-11,1.7545431090909984e-09,1.2149011823513468e-11,0.04828829723793544,0.2288859898405961,1.6750693072599196,0.33188468526886433,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.1, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,6,0.1,7.803822402340721,0.8797907197436681
cem,7.642092535095356,7.642092535095356,-5.573071544925149,2304,-0.5186558560173347,13.215164080020505,10.952423074917013,0.6771483390098351,1.6454295846843106,0.21919965051370555,1.151265222750989,0.21919965051370555,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,6,0.2,7.803822402340721,13.37689394726587
cem_repaired,6.836982695890164,6.925675602929265,6.925675602927504,2304,1.0,1.7603696278456482e-12,6.586596875931132e-05,1.1928749017964363e-05,0.07180501727314795,0.395795164702586,1.611045917618492,0.5739029888187497,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 384, 'elite_fraction': 0.2, 'iterations': 6, 'seed': 1, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",1,384,6,0.2,7.803822402340721,0.8781467994132166
cem,5.412061460381676,5.412061460381676,-3.918946840858503,96,0.1296747019879379,9.331008301240178,6.8266184527213225,0.43862325313217776,1.0489322163869363,0.5490551119387552,0.9423005685298468,0.5490551119387552,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 1, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,1,0.05,7.803822402340721,11.722769243199224
cem_repaired,3.9386420228789514,5.412061460381676,-3.918946840858503,96,0.1296747019879379,9.331008301240178,6.826618452721322,0.4386232531321778,1.0489322163869363,0.5490551119387552,0.9423005685298469,0.796129912311195,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 1, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,1,0.05,7.803822402340721,11.722769243199224
cem,5.412061460381676,5.412061460381676,-3.918946840858503,96,0.1296747019879379,9.331008301240178,6.530813849229972,0.423360103177057,1.0138319535767342,0.5427212530382994,1.0383782984018974,0.5427212530382994,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 1, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,1,0.1,7.803822402340721,11.722769243199224
cem_repaired,3.9386420228789514,5.412061460381676,-3.918946840858503,96,0.1296747019879379,9.331008301240178,5.324606980386417,0.3441304655149993,0.8361348575807593,0.600916241301473,0.7787892619040202,0.8713285498871359,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 1, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,1,0.1,7.803822402340721,11.722769243199224
cem,5.412061460381676,5.412061460381676,-3.918946840858503,96,0.1296747019879379,9.331008301240178,5.19668676949311,0.3402935433881565,0.8381272354162832,0.6224641224730072,0.6221131367745216,0.6224641224730072,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 1, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,1,0.2,7.803822402340721,11.722769243199224
cem_repaired,3.9386420228789514,5.412061460381676,-3.918946840858503,96,0.1296747019879379,9.331008301240178,4.5414086224992625,0.29645346847955883,0.7401153496886238,0.6502164470551495,0.4595821315778269,0.9428138482299666,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 1, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,1,0.2,7.803822402340721,11.722769243199224
cem,5.51761556801678,5.51761556801678,-4.1028424240188315,192,-1.0,9.620457992035611,8.26905354669176,0.5365049340292168,1.332603897567645,0.33147113729800154,1.2757210649157593,0.33147113729800154,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 2, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,2,0.05,7.803822402340721,11.906664826359552
cem_repaired,3.9386420228789514,5.412061460381676,-3.918946840858503,192,0.1296747019879379,9.331008301240178,6.041899065646949,0.39466262242220546,0.9679871564275219,0.5191552327715094,0.9554219482501655,0.7527750875186885,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 2, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,2,0.05,7.803822402340721,11.722769243199224
cem,5.412061460381676,5.412061460381676,-3.918946840858503,192,0.1296747019879379,9.331008301240178,8.21234657566228,0.5214161718967485,1.2816845373151344,0.36639323314551353,1.29578524443916,0.36639323314551353,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 2, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,2,0.1,7.803822402340721,11.722769243199224
cem_repaired,4.767543475297675,4.938638918666209,4.938638918664733,192,1.0,1.4761525335416081e-12,4.584855171668088,0.3046526586207979,0.7753694241029214,0.6127911419559254,0.8032961852920313,0.8885471558360918,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 2, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,2,0.1,7.803822402340721,2.865183483675988
cem,5.412061460381676,5.412061460381676,-3.918946840858503,192,0.1296747019879379,9.331008301240178,6.834110995959888,0.4425904433222515,1.1038979965758107,0.49483220478787004,1.0128661574301507,0.49483220478787004,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 2, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,2,0.2,7.803822402340721,11.722769243199224
cem_repaired,4.778056182175005,4.934179042765924,4.934179042765037,192,1.0,8.86402062860725e-13,4.198461473007685,0.2778879654049361,0.7302454649990839,0.6962065618988104,0.4918289745315178,1.009499514753275,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 2, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,2,0.2,7.803822402340721,2.869643359575684
cem,7.758429757152882,7.758429757152882,-5.808526291312875,384,-0.8616851886698145,13.566956048465757,13.680135793343377,0.8420188750051544,1.8672631399225206,0.09142391941774924,1.255386426768459,0.09265900474979286,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 4, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,4,0.05,7.803822402340721,13.612348693653596
cem_repaired,5.0094129886155745,6.788591903724533,-5.1745524287644535,384,-1.0,11.963144332488987,10.654753414478705,0.6728596185432025,1.5324379218707271,0.16437881904464363,1.5215617609987417,0.23834928761473326,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 4, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,4,0.05,7.803822402340721,12.978374831105175
cem,7.779875310018734,7.779875310018734,-6.3459756716239175,384,-0.7172779609475056,14.125850981642651,11.87465200567863,0.7357553879550818,1.7229907567361582,0.1585368819448267,1.201435575127637,0.1585368819448267,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 4, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,4,0.1,7.803822402340721,14.14979807396464
cem_repaired,4.812435069775816,6.5286240130175255,-5.43382621655644,384,-0.23437418910573543,11.962450229573966,7.135254536499962,0.4578463443790605,1.129338365372271,0.5233104990610022,1.0371401510517526,0.7588002236384532,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 4, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,4,0.1,7.803822402340721,13.237648618897161
cem,6.911420594563948,6.911420594563948,-5.491418997728124,384,-0.7256492466361693,12.402839592292072,9.945603575475243,0.6443766650482071,1.5206070666345155,0.23606028048335786,1.1560096849328179,0.23606028048335786,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 4, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,4,0.2,7.803822402340721,13.295241400068845
cem_repaired,4.778056182175005,4.934179042765924,4.934179042765037,384,1.0,8.86402062860725e-13,4.720245586043076,0.3036863366410191,0.7972881181601246,0.65544559531479,0.6333825500550704,0.9503961132064455,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 4, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,4,0.2,7.803822402340721,2.869643359575684
cem,8.461259404886844,8.461259404886844,-6.466821851875348,576,-0.9197536834044356,14.928081256762193,14.736439776585968,0.8749649605179304,1.9673831468955032,0.030600051519225846,1.266439091932694,0.04138569578885115,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 6, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,6,0.05,7.803822402340721,14.27064425421607
cem_repaired,5.578338323794529,7.456828827637901,-5.79392251272552,576,-0.9435964209466973,13.250751340363422,11.847326321955833,0.7317169507232821,1.6764128055003695,0.13343196903371024,1.3851513237313091,0.19588533802411578,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.05, 'iterations': 6, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,6,0.05,7.803822402340721,13.59774491506624
cem,8.084419254526427,8.084419254526427,-6.296632611968329,576,-0.8177352371353649,14.381051866494756,14.114552252568439,0.8453179591863951,1.8801888420551343,0.06456269403415621,1.1786704682510223,0.06565591438328788,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 6, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,6,0.1,7.803822402340721,14.10045501430905
cem_repaired,4.812435069775816,6.5286240130175255,-5.43382621655644,576,-0.23437418910573543,11.962450229573966,7.648201229955515,0.4998660835110208,1.1903796007159753,0.4319460016799237,1.1993953068146699,0.6263217024358894,combined,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.1, 'iterations': 6, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,6,0.1,7.803822402340721,13.237648618897161
cem,8.09700182261802,8.09700182261802,-6.686199695483676,576,-0.9252454725381583,14.783201518101697,12.980530376581882,0.8007743532725865,1.8214623271953243,0.1218771455856287,1.213543483233792,0.1218771455856287,none,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 96, 'elite_fraction': 0.2, 'iterations': 6, 'seed': 2, 'init_std': 0.82, 'min_std': 0.04, 'momentum': 0.0}",2,96,6,0.2,7.803822402340721,14.490022097824397
