planner,selected_score,selected_model_return,selected_true_return,samples_evaluated,first_action,selected_tail_gap,elite_model_error_mean,elite_pocket_mean,elite_disagreement_mean,elite_diversity,proposal_drift,proposal_std_mean,config,seed,optimal_true_return,optimal_first_action,repair,regret,label
static_proposal,5.154150888738336,5.154150888738336,-3.8214358511729936,256,-0.5963486467469781,8.97558673991133,4.147478365442969,0.2689871854843673,0.6852984610967593,0.6583432478054235,0.2282355710584851,0.6583432478054235,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 7, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",7,7.80785179218457,1.0,,11.629287643357564,static proposal
static_equal_budget,5.646598156806268,5.646598156806268,5.646598138946622,1280,0.4266492536637564,1.7859645318196726e-08,4.475851732770325,0.2887362987180688,0.7489222525307563,0.6549768719978559,0.203544374898022,0.6549768719978559,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 1280, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 7, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",7,7.80785179218457,1.0,,2.161253653237948,equal-budget static
cem,6.060317725516973,6.060317725516973,6.060317722214265,1280,0.505454356920934,3.3027083290448904e-09,0.0004864692304866,9.664781489847052e-05,0.0743020131734636,0.3469577673570553,1.5546815249568875,0.3469577673570553,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 7, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",7,7.80785179218457,1.0,none,1.747534069970305,vanilla CEM
cem_uncertainty,7.525077017837458,7.57138164498881,7.5713816449860385,1280,0.9517533291685396,2.772004847884091e-12,4.0578002496588924e-11,1.1900164887236878e-14,0.0337647245037491,0.0987336860712076,1.6909585698170408,0.0987336860712076,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 7, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",7,7.80785179218457,1.0,uncertainty_pessimism,0.2364701471985313,uncertainty CEM
cem_diversity,6.728478228935666,6.728478228935666,-5.154111806324053,1280,-0.4428744852843006,11.88259003525972,7.805642002511287,0.5139544316301524,1.252735484938739,0.4023458071452051,1.1227248673283596,0.4023458071452051,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 7, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",7,7.80785179218457,1.0,elite_diversity_floor,12.961963598508625,diversity floor
cem_veto,7.658361697847118,7.658361697847118,7.658361697845001,1280,0.984788362433436,2.1174173525650986e-12,2.0534138492131697e-11,4.316107941770491e-15,0.0328985253490227,0.0803811501852995,1.7032854565813482,0.0803811501852995,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 7, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",7,7.80785179218457,1.0,model_disagreement_veto,0.1494900943395691,disagreement veto
cem_shadow,7.325489613485121,7.407346890699135,7.407346890694421,1280,0.8977492613594515,4.714451051768265e-12,7.97588286015018e-10,1.2219356651661445e-12,0.0362527432184189,0.1514086709903629,1.6325134443345375,0.1514086709903629,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 7, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",7,7.80785179218457,1.0,shadow_realism,0.4005049014901489,shadow realism
cem_conservative,6.145965700090723,6.145965700090723,6.14596570008961,1280,1.0,1.112887559884257e-12,2.949464188813931,0.1922462960048363,0.5198770352547165,0.7709657944888177,0.4543382756290435,1.387738430079872,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 7, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",7,7.80785179218457,1.0,conservative_refit_temperature,1.66188609209496,conservative CEM
cem_pilot_calibrated,7.757340660517679,7.757340660517679,7.757340660514973,1280,0.990832131311409,2.7053914664065815e-12,8.817869511491293e-12,1.1621326832443916e-15,0.0327923676497719,0.0712164107969909,1.7129824309886934,0.0712164107969909,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 7, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",7,7.80785179218457,1.0,pilot_label_calibration,0.0505111316695963,pilot calibrated
cem_combined_repair,6.984471718699745,7.057326084737594,7.057326084480678,1280,0.6709070025487271,2.5691537786087787e-10,4.7121588682312685e-11,3.582374497852052e-14,0.0484999403940033,0.2300291096627119,1.7468761760787614,0.3335422090109322,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 7, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",7,7.80785179218457,1.0,combined,0.7505257077038916,combined repair
random_shooting,5.703650580760057,5.703650580760057,-4.51914388289194,256,-0.6209303306686387,10.222794463651995,3.559233134176526,0.233791983712722,0.6345626956448471,0.5763673856293902,0.275822346804615,0.5763673856293902,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 8, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",8,7.806368688781839,1.0,,12.32551257167378,random shooting
static_proposal,6.41334925597985,6.41334925597985,6.413349255652033,256,0.7024383666411501,3.2781688474869947e-10,4.1878216497781136,0.276300202531037,0.6979438319526003,0.6639681925970755,0.2379233961323598,0.6639681925970755,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 8, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",8,7.806368688781839,1.0,,1.3930194331298065,static proposal
static_equal_budget,6.8734579575728025,6.8734579575728025,-4.748653167641844,1280,-1.0,11.622111125214646,4.170639218254557,0.2683416424837421,0.696268868125959,0.654114712189796,0.1869660190114842,0.654114712189796,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 1280, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 8, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",8,7.806368688781839,1.0,,12.555021856423682,equal-budget static
cem,7.458568061942755,7.458568061942755,-6.481580229068321,1280,-1.0,13.940148291011075,11.558785146352765,0.7134898228658157,1.7391891324067288,0.2023158638924346,1.1617483728316371,0.2023158638924346,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 8, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",8,7.806368688781839,1.0,none,14.28794891785016,vanilla CEM
cem_uncertainty,7.385460983884041,7.433589650504586,7.433589650495885,1280,0.9304671364720896,8.700595799382427e-12,2.558121236207766e-11,2.667811853765093e-15,0.0351302344753479,0.0992730596879801,1.6670574296829126,0.0992730596879801,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 8, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",8,7.806368688781839,1.0,uncertainty_pessimism,0.3727790382859544,uncertainty CEM
cem_diversity,7.208024756387027,7.208024756387027,-5.728552348740992,1280,-0.6654078330584687,12.93657710512802,9.602644457608866,0.6025324696182418,1.4732170019110318,0.3118484764081474,1.1230792329114592,0.3118484764081474,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 8, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",8,7.806368688781839,1.0,elite_diversity_floor,13.534921037522832,diversity floor
cem_veto,7.539856493183597,7.539856493183597,7.539856493179171,1280,1.0,4.426681243785424e-12,4.121062465637456e-11,6.178837527185733e-15,0.0338559464324366,0.0871904299571206,1.648736809402711,0.0871904299571206,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 8, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",8,7.806368688781839,1.0,model_disagreement_veto,0.2665121956026688,disagreement veto
cem_shadow,7.034869439322781,7.130468093763193,7.1304680937584415,1280,0.9695663566829152,4.75175454539567e-12,5.711469246268035e-10,1.1784726697215148e-12,0.046973914149737,0.1932855609351147,1.6117371483395535,0.1932855609351147,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 8, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",8,7.806368688781839,1.0,shadow_realism,0.675900595023398,shadow realism
cem_conservative,6.41334925597985,6.41334925597985,6.413349255652033,1280,0.7024383666411501,3.2781688474869947e-10,1.1803744789445605,0.0791674310171887,0.2629780780349585,0.6643326899368315,1.1791810233051223,1.1957988418862968,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 8, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",8,7.806368688781839,1.0,conservative_refit_temperature,1.3930194331298065,conservative CEM
cem_pilot_calibrated,7.562402921525548,7.562402921525548,7.562402921517462,1280,0.9374761481024084,8.08597633294994e-12,1.909013118524154e-11,1.7001130129915349e-15,0.0335287118701065,0.079593246674449,1.6756208912941524,0.079593246674449,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 8, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",8,7.806368688781839,1.0,pilot_label_calibration,0.2439657672643775,pilot calibrated
cem_combined_repair,6.685261663911797,6.788471379884191,6.78847137988178,1280,1.0,2.41140440948584e-12,2.72928688196736e-10,2.615715744434201e-11,0.0514503051221687,0.2739678549124675,1.6943831111055758,0.3972533896230778,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 8, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",8,7.806368688781839,1.0,combined,1.0178973089000598,combined repair
random_shooting,5.032311765827666,5.032311765827666,-3.7151598240825767,256,-0.6044844934104867,8.747471589910242,4.728082056458183,0.3049147768377684,0.7962896950798096,0.5626269905494692,0.4199586506169073,0.5626269905494692,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 9, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",9,7.805718340887081,1.0,,11.520878164969655,random shooting
static_proposal,4.890556276376652,4.890556276376652,4.890556276375018,256,1.0,1.6342482922482304e-12,4.177088722571927,0.2708333778946198,0.7321710541864745,0.6663926668048511,0.3216054635983664,0.6663926668048511,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 9, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",9,7.805718340887081,1.0,,2.915162064512063,static proposal
static_equal_budget,5.510170601166754,5.510170601166754,-4.489078662897443,1280,0.3803617989419704,9.999249264064195,4.370477102193059,0.2848169077624165,0.7487443150057788,0.6756446349499532,0.2231185098538471,0.6756446349499532,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 1280, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 9, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",9,7.805718340887081,1.0,,12.294797003784524,equal-budget static
cem,7.985300652633739,7.985300652633739,-5.989772485442214,1280,-0.6972440500697659,13.975073138075953,11.229629993590615,0.6915561723561457,1.6475098544454203,0.212388090190128,1.1774085016747529,0.212388090190128,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 9, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",9,7.805718340887081,1.0,none,13.795490826329296,vanilla CEM
cem_uncertainty,7.472558524723602,7.518270564031417,7.5182705640264995,1280,0.9076748354452132,4.9178439098795934e-12,1.9075749526984088e-11,4.393181268504112e-15,0.0346461380235177,0.0999411850953424,1.6931400465641842,0.0999411850953424,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 9, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",9,7.805718340887081,1.0,uncertainty_pessimism,0.2874477768605814,uncertainty CEM
cem_diversity,7.677943822915016,7.677943822915016,-5.88971406939536,1280,-0.7165376495445392,13.567657892310375,9.506100924751696,0.604119537290807,1.4154978515818468,0.3151644904092469,1.1187626767969885,0.3151644904092469,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 9, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",9,7.805718340887081,1.0,elite_diversity_floor,13.69543241028244,diversity floor
cem_veto,7.622882433347937,7.622882433347937,7.622882433340087,1280,0.9062837488932032,7.849720873309707e-12,1.689059148956263e-11,2.7276636947551186e-15,0.034078262689708,0.0931389867502455,1.6974704207399471,0.0931389867502455,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 9, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",9,7.805718340887081,1.0,model_disagreement_veto,0.1828359075469938,disagreement veto
cem_shadow,5.243846956064685,5.962551208676296,-4.688817596766713,1280,-0.9667813934280298,10.65136880544301,4.558259519511576,0.3012709443013691,0.7697534830975961,0.4989159033243124,0.7697426425414495,0.4989159033243124,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 9, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",9,7.805718340887081,1.0,shadow_realism,12.494535937653794,shadow realism
cem_conservative,6.659136721445206,6.659136721445206,6.659136721441429,1280,1.0,3.776534640564933e-12,1.6435248205266528,0.1075834857856375,0.3483281906216836,0.728711202775491,0.924715467902848,1.3116801649958838,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 9, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",9,7.805718340887081,1.0,conservative_refit_temperature,1.1465816194456515,conservative CEM
cem_pilot_calibrated,7.657598816145347,7.657598816145347,7.657598816141082,1280,0.9323772293738632,4.2650327714000006e-12,1.0010249039938713e-11,1.0091723110673633e-15,0.0338231250901198,0.081380844965079,1.6971250587341826,0.081380844965079,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 9, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",9,7.805718340887081,1.0,pilot_label_calibration,0.148119524745999,pilot calibrated
cem_combined_repair,6.997020043954271,7.090762675867446,7.090762675862862,1280,1.0,4.583888824072346e-12,1.3844500554518811e-08,1.2410771724476212e-10,0.0491868606394176,0.2338289778890439,1.7221556663327504,0.3390520179391136,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 9, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",9,7.805718340887081,1.0,combined,0.7149556650242186,combined repair
random_shooting,5.282172282520298,5.282172282520298,5.282172282496752,256,0.8579865347723625,2.354560990625032e-11,4.650263808924775,0.3022156432170401,0.7710803860647272,0.5875565103479875,0.3610405879449747,0.5875565103479875,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 10, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",10,7.806183802514703,1.0,,2.5240115200179503,random shooting
static_proposal,5.577854701947984,5.577854701947984,5.577854701870245,256,1.0,7.773870436267316e-11,5.289972911396124,0.3453751123991273,0.8660558526641652,0.6148748264317573,0.5508082318479576,0.6148748264317573,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 10, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",10,7.806183802514703,1.0,,2.2283291006444577,static proposal
static_equal_budget,5.577854701947984,5.577854701947984,5.577854701870245,1280,1.0,7.773870436267316e-11,4.84008590175953,0.3140122112970889,0.8160384556325333,0.6376283006371124,0.3160040498272848,0.6376283006371124,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 1280, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 10, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",10,7.806183802514703,1.0,,2.2283291006444577,equal-budget static
cem,8.259429308471075,8.259429308471075,-6.683440581775193,1280,-0.9161126644888348,14.942869890246268,13.417375185960196,0.8162683628406171,1.8673441394379984,0.1183443224229358,1.1849384343519835,0.1183443224229358,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 10, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",10,7.806183802514703,1.0,none,14.489624384289897,vanilla CEM
cem_uncertainty,7.189140958432652,7.236291398574737,7.236291398527173,1280,0.7943020913400267,4.756373073178111e-11,3.249510575150575e-09,2.1339988179334712e-11,0.0421739300179337,0.1861533710210249,1.663995938021202,0.1861533710210249,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 10, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",10,7.806183802514703,1.0,uncertainty_pessimism,0.569892403987529,uncertainty CEM
cem_diversity,8.14797687015339,8.14797687015339,-6.218767638463071,1280,-1.0,14.36674450861646,9.441609257055932,0.5981709023265016,1.4535094988671822,0.3047720526742227,1.1706722287162863,0.3047720526742227,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 10, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",10,7.806183802514703,1.0,elite_diversity_floor,14.024951440977771,diversity floor
cem_veto,7.377152205892926,7.377152205892926,7.377152205881574,1280,0.9026596083083278,1.1352696560607e-11,5.259362176537672e-11,1.6717355352817586e-14,0.0360511016029211,0.1202927125610968,1.6746921939030397,0.1202927125610968,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 10, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",10,7.806183802514703,1.0,model_disagreement_veto,0.4290315966331288,disagreement veto
cem_shadow,7.503563549355713,8.307232671619722,-6.671442599360592,1280,-0.8785229829987881,14.978675270980316,12.996020809765993,0.7943649784555422,1.814601027337081,0.1446016929286036,1.1781566450454346,0.1446016929286036,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 10, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",10,7.806183802514703,1.0,shadow_realism,14.477626401875296,shadow realism
cem_conservative,6.176823326839139,6.176823326839139,-4.66581758611209,1280,-1.0,10.842640912951229,7.020427884302051,0.4555508384902581,1.1524367421473092,0.565376523748007,1.2256013656825944,1.0176777427464123,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 10, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",10,7.806183802514703,1.0,conservative_refit_temperature,12.472001388626794,conservative CEM
cem_pilot_calibrated,7.479845732771925,7.479845732771925,7.479845732765292,1280,0.8929507097555847,6.632916438320535e-12,1.0548017160571224e-10,4.0777331145265497e-14,0.0333542520435963,0.0984066931219411,1.6678828495631408,0.0984066931219411,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 10, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",10,7.806183802514703,1.0,pilot_label_calibration,0.3263380697494105,pilot calibrated
cem_combined_repair,6.966957849301642,7.050532171012807,7.050532170998636,1280,0.8089356382467221,1.4170886686315498e-11,4.327934489422292e-09,1.1039788636630292e-11,0.04798068160046,0.2416128100666937,1.7072450365784204,0.3503385745967058,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 10, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",10,7.806183802514703,1.0,combined,0.7556516315160664,combined repair
random_shooting,5.299706153186834,5.299706153186834,-4.171322027820086,256,-0.8522316038032718,9.47102818100692,4.872610039181036,0.3208287066731703,0.8150843828174984,0.5923173476923917,0.4588623312723388,0.5923173476923917,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 11, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",11,7.805345603467448,1.0,,11.976667631287532,random shooting
static_proposal,5.2404284140426185,5.2404284140426185,-3.963561031911409,256,-0.35487826886255,9.203989445954027,4.173038153478592,0.2725610664695337,0.7200275684791392,0.6556541339887988,0.2495347072717213,0.6556541339887988,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 11, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",11,7.805345603467448,1.0,,11.768906635378858,static proposal
static_equal_budget,5.767498024468367,5.767498024468367,-3.7093473108581088,1280,-0.8941538699616015,9.476845335326477,3.943282249381795,0.2554921999696413,0.670848831836425,0.6695987054271793,0.1643986298118109,0.6695987054271793,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 1280, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 11, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",11,7.805345603467448,1.0,,11.514692914325558,equal-budget static
cem,6.679227688929787,6.679227688929787,-5.640367972829157,1280,-0.8397682250416044,12.319595661758944,7.172516449346115,0.4654788574058341,1.125289045792535,0.4439017482043927,0.9281181101808912,0.4439017482043927,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 11, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",11,7.805345603467448,1.0,none,13.445713576296605,vanilla CEM
cem_uncertainty,7.553447929427782,7.600002744715818,7.600002744711642,1280,1.0,4.176214929429989e-12,1.1046616612894956e-11,1.8812214041271948e-15,0.0370718106735714,0.0998571420684975,1.7109069373993622,0.0998571420684975,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 11, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",11,7.805345603467448,1.0,uncertainty_pessimism,0.2053428587558068,uncertainty CEM
cem_diversity,6.679227688929787,6.679227688929787,-5.640367972829157,1280,-0.8397682250416044,12.319595661758944,8.433716245658731,0.5400775686588862,1.2943662462982235,0.4115835524228867,1.0996643540808664,0.4115835524228867,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 11, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",11,7.805345603467448,1.0,elite_diversity_floor,13.445713576296605,diversity floor
cem_veto,7.57142662269788,7.57142662269788,7.571426622692654,1280,1.0,5.226041821515537e-12,7.295634182250628e-12,6.287144482557809e-16,0.0367299323938993,0.0944831894439579,1.7038052232441283,0.0944831894439579,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 11, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",11,7.805345603467448,1.0,model_disagreement_veto,0.2339189807747947,disagreement veto
cem_shadow,6.766217811887281,6.866015744688047,6.866015744685573,1280,0.9007763927838746,2.474465077284549e-12,-1.4743519225992083e-10,1.3589388486680558e-11,0.0477217427645609,0.1924631763902086,1.6952551892706245,0.1924631763902086,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 11, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",11,7.805345603467448,1.0,shadow_realism,0.9393298587818756,shadow realism
cem_conservative,6.722680700807483,6.722680700807483,6.722680700807436,1280,1.0,4.7073456244106644e-14,5.403373754584952e-07,2.237612676036448e-07,0.0711862135416281,0.3843511579242755,1.828552098896869,0.6918320842636959,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 11, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",11,7.805345603467448,1.0,conservative_refit_temperature,1.0826649026600128,conservative CEM
cem_pilot_calibrated,7.521951384643083,7.521951384643083,7.521951384638132,1280,1.0,4.950706511408498e-12,1.1098882496823464e-11,1.2549499886716436e-15,0.0368291862728452,0.0994288383851887,1.6857023051816542,0.0994288383851887,"{'horizon': 8, 'action_dim': 1, 'action_low': -1.0, 'action_high': 1.0, 'population': 256, 'elite_fraction': 0.1, 'iterations': 5, 'seed': 11, 'init_std': 0.82, 'min_std': 0.035, 'momentum': 0.0}",11,7.805345603467448,1.0,pilot_label_calibration,0.2833942188293159,pilot calibrated
